sample1,,sample1,,sample2,,sample2,,sample2,,sample2,,sample2,,sample1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
1621.75,0.05818632618,1871.75,0.06376305223,1687,0.06145404652,1181.75,0.01231296174,1621.75,0.0645866245,1871.75,0.06536109,,,,,
1621.5,0.05816821381,1871.5,0.06388103962,1686,0.06163506582,1181.5,0.01229706313,1621.5,0.0646096617,1871.5,0.06542196125,,,,,
1621.25,0.05815253034,1871.25,0.06378115714,1685,0.06160496548,1181.25,0.01225310098,1621.25,0.06463032961,1871.25,0.06542039663,,,,,
1621,0.05813480169,1871,0.06394575536,1684,0.06158104166,1181,0.01222112309,1621,0.06471889466,1871,0.06567049772,,,,,
1620.75,0.05823117122,1870.75,0.06382448226,1683,0.06173704937,1180.75,0.01219154429,1620.75,0.06488989294,1870.75,0.06567299366,,,,,
1620.5,0.0583399348,1870.5,0.06391534209,1682,0.06184457615,1180.5,0.01216771733,1620.5,0.06500631571,1870.5,0.06593317538,,,,,
1620.25,0.05840747431,1870.25,0.06433096528,1681,0.06187170744,1180.25,0.01214588806,1620.25,0.06516326219,1870.25,0.06652104855,,,,,
1620,0.05847384036,1870,0.06462648511,1680,0.06188484281,1180,0.01207567006,1620,0.06530253589,1870,0.06691686064,,,,,
1619.75,0.05860106274,1869.75,0.06449120492,1679,0.06215757877,1179.75,0.01209611166,1619.75,0.0654855594,1869.75,0.06686664373,,,,,
1619.5,0.05865649506,1869.5,0.06447154284,1678,0.06222264096,1179.5,0.0120649701,1619.5,0.06563213468,1869.5,0.0669407174,,,,,
1619.25,0.05874406174,1869.25,0.06459641457,1677,0.06220528483,1179.25,0.01204700582,1619.25,0.06575740874,1869.25,0.06701745838,,,,,
1619,0.05886730179,1869,0.06465039402,1676,0.06248934194,1179,0.01199367456,1619,0.06593492627,1869,0.06696463376,,,,,
1618.75,0.05892249942,1868.75,0.06457328796,1675,0.06258688867,1178.75,0.01202417165,1618.75,0.06604585052,1868.75,0.06679816544,,,,,
1618.5,0.05896747857,1868.5,0.06454661489,1674,0.06271442771,1178.5,0.0119848391,1618.5,0.06613326073,1868.5,0.06671122462,,,,,
1618.25,0.05903574079,1868.25,0.06424476206,1673,0.06292499602,1178.25,0.01200237591,1618.25,0.06626041979,1868.25,0.06643154472,,,,,
1618,0.05903591588,1868,0.06419020146,1672,0.06299726665,1178,0.01195035409,1618,0.06644297391,1868,0.06642828137,,,,,
1617.75,0.05914417282,1867.75,0.0640899539,1671,0.06328256428,1177.75,0.01195099298,1617.75,0.06657774001,1867.75,0.06642611325,,,,,
1617.5,0.05924459174,1867.5,0.06411854923,1670,0.06349406391,1177.5,0.01185228769,1617.5,0.06669314951,1867.5,0.06653226912,,,,,
1617.25,0.05930811912,1867.25,0.06427342445,1669,0.06357526779,1177.25,0.01186689176,1617.25,0.06684462726,1867.25,0.06686434895,,,,,
1617,0.05939231068,1867,0.06466208398,1668,0.06371223927,1177,0.01179145277,1617,0.06698641181,1867,0.0674187392,,,,,
1616.75,0.05952743441,1866.75,0.06472919881,1667,0.06365813315,1176.75,0.01184007712,1616.75,0.06723042578,1866.75,0.06756987423,,,,,
1616.5,0.05965662748,1866.5,0.06498070061,1666,0.06370174885,1176.5,0.01180515066,1616.5,0.06741631776,1866.5,0.06789196283,,,,,
1616.25,0.05980534852,1866.25,0.06525452435,1665,0.06360460818,1176.25,0.01184702013,1616.25,0.06763750315,1866.25,0.06810269505,,,,,
1616,0.05997022986,1866,0.06557077914,1664,0.06337969005,1176,0.01179259643,1616,0.0678512603,1866,0.06844188273,,,,,
1615.75,0.06005912647,1865.75,0.06553239375,1663,0.06324546039,1175.75,0.01184835006,1615.75,0.06802122295,1865.75,0.06848761439,,,,,
1615.5,0.06017554551,1865.5,0.06554988772,1662,0.06293702871,1175.5,0.01180504449,1615.5,0.06825634092,1865.5,0.06862044334,,,,,
1615.25,0.06027162448,1865.25,0.06569606066,1661,0.06267800182,1175.25,0.01186657324,1615.25,0.06846206635,1865.25,0.068795681,,,,,
1615,0.06039191037,1865,0.06578628719,1660,0.06228848547,1175,0.01184300333,1615,0.06865355372,1865,0.06886165589,,,,,
1614.75,0.06047443673,1864.75,0.06600636989,1659,0.06193368137,1174.75,0.01183081977,1614.75,0.06880644709,1864.75,0.06910894066,,,,,
1614.5,0.06049529463,1864.5,0.06616382301,1658,0.06167928129,1174.5,0.01172985509,1614.5,0.0690587759,1864.5,0.06933896989,,,,,
1614.25,0.06063028425,1864.25,0.06634265929,1657,0.06125572324,1174.25,0.01173041388,1614.25,0.06924578547,1864.25,0.0694123134,,,,,
1614,0.06074117124,1864,0.06649202853,1656,0.0609376505,1174,0.01161857042,1614,0.06938567758,1864,0.06945881993,,,,,
1613.75,0.06089026481,1863.75,0.06661935896,1655,0.06077999622,1173.75,0.01160657965,1613.75,0.06971058249,1863.75,0.06942868978,,,,,
1613.5,0.06101739034,1863.5,0.06653550267,1654,0.06051454693,1173.5,0.01157342643,1613.5,0.06996960938,1863.5,0.06923965365,,,,,
1613.25,0.06121733412,1863.25,0.06626693159,1653,0.06024019048,1173.25,0.01159559935,1613.25,0.07016678154,1863.25,0.06879859418,,,,,
1613,0.06136882678,1863,0.06575574726,1652,0.06016751751,1173,0.01150601264,1613,0.07044452429,1863,0.0682432875,,,,,
1612.75,0.06147846952,1862.75,0.0656452924,1651,0.06002987921,1172.75,0.01153211575,1612.75,0.07071017474,1862.75,0.06821502745,,,,,
1612.5,0.0615946129,1862.5,0.06572563201,1650,0.05987998098,1172.5,0.01147733256,1612.5,0.07096623629,1862.5,0.06838358194,,,,,
1612.25,0.06173907593,1862.25,0.06601242721,1649,0.05982225388,1172.25,0.01152416784,1612.25,0.07117486745,1862.25,0.0687829107,,,,,
1612,0.06185681373,1862,0.06642735004,1648,0.05976310745,1172,0.01147618983,1612,0.07138988376,1862,0.06943743676,,,,,
1611.75,0.06188487262,1861.75,0.06648918986,1647,0.05959207192,1171.75,0.01148448233,1611.75,0.07152140141,1861.75,0.06964688003,,,,,
1611.5,0.06192329153,1861.5,0.06667295843,1646,0.05952520669,1171.5,0.01139319129,1611.5,0.07164933532,1861.5,0.069815211,,,,,
1611.25,0.06198123842,1861.25,0.06683200598,1645,0.05960569903,1171.25,0.01145878062,1611.25,0.07174743712,1861.25,0.06996045262,,,,,
1611,0.06198198721,1861,0.06693663448,1644,0.0594006218,1171,0.01135784853,1611,0.0718216151,1861,0.06989580393,,,,,
1610.75,0.06205577031,1860.75,0.06701549888,1643,0.05928441137,1170.75,0.01136579365,1610.75,0.0719159618,1860.75,0.06982411444,,,,,
1610.5,0.06211254001,1860.5,0.06693814695,1642,0.05931141227,1170.5,0.01128706709,1610.5,0.07199276984,1860.5,0.06947707385,,,,,
1610.25,0.06211418286,1860.25,0.06652095914,1641,0.05924049765,1170.25,0.01129341684,1610.25,0.07207829505,1860.25,0.06887697428,,,,,
1610,0.06212188676,1860,0.06584773958,1640,0.05910392106,1170,0.01119533926,1610,0.07217245549,1860,0.06808637828,,,,,
1609.75,0.06218225136,1859.75,0.06585695595,1639,0.05913002416,1169.75,0.01127075497,1609.75,0.07227003574,1859.75,0.06812988967,,,,,
1609.5,0.06224740669,1859.5,0.06590043008,1638,0.05912334844,1169.5,0.01121265814,1609.5,0.07221030444,1859.5,0.06836161762,,,,,
1609.25,0.06225365028,1859.25,0.06621787697,1637,0.05901008844,1169.25,0.01129070669,1609.25,0.07221485674,1859.25,0.06873499602,,,,,
1609,0.06222742051,1859,0.06646952033,1636,0.05910415947,1169,0.01125683449,1609,0.07220837474,1859,0.06910038739,,,,,
1608.75,0.06218270212,1858.75,0.06652542204,1635,0.05914248154,1168.75,0.0112624662,1608.75,0.07205565274,1858.75,0.06948670745,,,,,
1608.5,0.06206003949,1858.5,0.06681274623,1634,0.05910730362,1168.5,0.01118774246,1608.5,0.07191748917,1858.5,0.06976769865,,,,,
1608.25,0.06196768582,1858.25,0.06721565127,1633,0.05919620395,1168.25,0.01121733245,1608.25,0.07177204639,1858.25,0.07016690075,,,,,
1608,0.0618824847,1858,0.06747283041,1632,0.05939248949,1168,0.01115015987,1608,0.07157546282,1858,0.07035046071,,,,,
1607.75,0.06172090396,1857.75,0.06750733405,1631,0.05942095071,1167.75,0.01120360009,1607.75,0.07135479897,1857.75,0.07021844387,,,,,
1607.5,0.06161567569,1857.5,0.06731060892,1630,0.05943142995,1167.5,0.01116710436,1607.5,0.07117154449,1857.5,0.06995151192,,,,,
1607.25,0.06150113419,1857.25,0.06713805348,1629,0.05971947312,1167.25,0.01122559421,1607.25,0.07091746479,1857.25,0.06969787925,,,,,
1607,0.06140353158,1857,0.06669743359,1628,0.05994434282,1167,0.01116503309,1607,0.0706827566,1857,0.06908991188,,,,,
1606.75,0.06119221076,1856.75,0.06675767899,1627,0.05993929133,1166.75,0.01118662674,1606.75,0.07035934925,1856.75,0.0690350756,,,,,
1606.5,0.06102722138,1856.5,0.06661135703,1626,0.06035502255,1166.5,0.01114686579,1606.5,0.0700789243,1856.5,0.06884199381,,,,,
1606.25,0.06089881063,1856.25,0.0664139241,1625,0.06070886925,1166.25,0.01119077019,1606.25,0.06979599595,1856.25,0.06876335293,,,,,
1606,0.06074522063,1856,0.06626446545,1624,0.06086971611,1166,0.01118389145,1606,0.06942203641,1856,0.06873884797,,,,,
1605.75,0.06050737575,1855.75,0.06618124992,1623,0.06135090813,1165.75,0.01122307032,1605.75,0.06905000657,1855.75,0.06864906847,,,,,
1605.5,0.06025904417,1855.5,0.06617892534,1622,0.06184343994,1165.5,0.01118582953,1605.5,0.06861780584,1855.5,0.06861565262,,,,,
1605.25,0.06006263569,1855.25,0.06610435247,1621,0.06203202903,1165.25,0.01124859881,1605.25,0.06821781397,1855.25,0.06865431368,,,,,
1605,0.05977997929,1855,0.06627899408,1620,0.06261972338,1165,0.01115321368,1605,0.06775578856,1855,0.06890454888,,,,,
1604.75,0.05956145748,1854.75,0.06613799185,1619,0.06322228163,1164.75,0.01113403868,1604.75,0.06735933572,1854.75,0.06870979816,,,,,
1604.5,0.05935028568,1854.5,0.06597319245,1618,0.0637184754,1164.5,0.01101528667,1604.5,0.06696876884,1854.5,0.06873814762,,,,,
1604.25,0.05905522406,1854.25,0.06600423157,1617,0.06421976537,1164.25,0.01103265118,1604.25,0.06648038328,1854.25,0.06879647076,,,,,
1604,0.05879390985,1854,0.06616222858,1616,0.06514009833,1164,0.0109452242,1604,0.06607890874,1854,0.06924436241,,,,,
1603.75,0.05856814981,1853.75,0.06620732695,1615,0.06593694538,1163.75,0.01102402154,1603.75,0.065687567,1853.75,0.06937611103,,,,,
1603.5,0.05839942023,1853.5,0.06653471291,1614,0.06666281074,1163.5,0.01098087803,1603.5,0.06532907486,1853.5,0.06986811012,,,,,
1603.25,0.05814391747,1853.25,0.0668264553,1613,0.06770163029,1163.25,0.01107038278,1603.25,0.06492298096,1853.25,0.07015226781,,,,,
1603,0.05792503431,1853,0.06705727428,1612,0.06861683726,1163,0.01106111612,1603,0.06449276954,1853,0.07026482373,,,,,
1602.75,0.05777411535,1852.75,0.06730033457,1611,0.0691537112,1162.75,0.01114227157,1602.75,0.06417984515,1852.75,0.07033609599,,,,,
1602.5,0.05750027299,1852.5,0.06730356812,1610,0.0694899559,1162.5,0.01110886224,1602.5,0.06374548376,1852.5,0.07014861703,,,,,
1602.25,0.05730380863,1852.25,0.06711895764,1609,0.06959024072,1162.25,0.01112986915,1602.25,0.0633604005,1852.25,0.06966180354,,,,,
1602,0.05711531267,1852,0.06663746387,1608,0.06906369328,1162,0.01111935172,1602,0.0629722178,1852,0.06895700097,,,,,
1601.75,0.05680096149,1851.75,0.06660109758,1607,0.06819436699,1161.75,0.01114012022,1601.75,0.06260623783,1851.75,0.06896546483,,,,,
1601.5,0.05658113211,1851.5,0.06668514758,1606,0.06700842828,1161.5,0.01100925915,1601.5,0.06218434498,1851.5,0.06897997111,,,,,
1601.25,0.05638016015,1851.25,0.0667680949,1605,0.06539355963,1161.25,0.01102208346,1601.25,0.06179130077,1851.25,0.06900995225,,,,,
1601,0.05614177883,1851,0.06669743359,1604,0.06366817653,1161,0.01091026329,1601,0.06147840992,1851,0.06894204766,,,,,
1600.75,0.05594683811,1850.75,0.06659796089,1603,0.062084198,1160.75,0.01098255068,1600.75,0.0611863099,1850.75,0.0689117685,,,,,
1600.5,0.05585391819,1850.5,0.06653662026,1602,0.06055722013,1160.5,0.01092682779,1600.5,0.06094223633,1850.5,0.06893976778,,,,,
1600.25,0.05573311821,1850.25,0.06656292826,1601,0.05902532861,1160.25,0.0110053299,1600.25,0.06070586294,1850.25,0.06904791296,,,,,
1600,0.0556184426,1850,0.06671191752,1600,0.05801342428,1160,0.01098464802,1600,0.06050142273,1850,0.06919541955,,,,,
1599.75,0.05547882617,1849.75,0.06663037091,1599,0.05704546347,,,1599.75,0.06029969826,1849.75,0.06910958141,,,,,
1599.5,0.05532813817,1849.5,0.06655097753,1598,0.05619869381,,,1599.5,0.06005680934,1849.5,0.06917095184,,,,,
1599.25,0.05523017794,1849.25,0.06654651463,1597,0.05560073256,,,1599.25,0.05984587222,1849.25,0.06935409456,,,,,
1599,0.05506150424,1849,0.06673301756,1596,0.05527007207,,,1599,0.05962220952,1849,0.06943072379,,,,,
1598.75,0.0548838526,1848.75,0.06660194695,1595,0.05478079244,,,1598.75,0.05940370634,1848.75,0.06924071908,,,,,
1598.5,0.05472036079,1848.5,0.06641664356,1594,0.05441636592,,,1598.5,0.05915324762,1848.5,0.06908736378,,,,,
1598.25,0.05458332226,1848.25,0.06629597396,1593,0.05420777202,,,1598.25,0.05890764669,1848.25,0.06927642226,,,,,
1598,0.05441349,1848,0.06655212492,1592,0.05381786451,,,1598,0.05872239545,1848,0.06968845427,,,,,
1597.75,0.05432873219,1847.75,0.06654678285,1591,0.05352542177,,,1597.75,0.05851074681,1847.75,0.06976486742,,,,,
1597.5,0.05427898467,1847.5,0.06684665382,1590,0.0535001792,,,1597.5,0.05838035047,1847.5,0.07015905529,,,,,
1597.25,0.05417070165,1847.25,0.06705264747,1589,0.05321123078,,,1597.25,0.05828871578,1847.25,0.07049098611,,,,,
1597,0.05409953743,1847,0.06746288389,1588,0.0529926233,,,1597,0.05823066458,1847,0.07092429698,,,,,
1596.75,0.05405922234,1846.75,0.06766781211,1587,0.05291074514,,,1596.75,0.05813252181,1846.75,0.07116092741,,,,,
1596.5,0.0540127866,1846.5,0.06791717559,1586,0.05273285508,,,1596.5,0.05801333487,1846.5,0.07125928253,,,,,
1596.25,0.05391134322,1846.25,0.06792640686,1585,0.05254951864,,,1596.25,0.05794082955,1846.25,0.07110022008,,,,,
1596,0.05386210978,1846,0.06758720428,1584,0.05240925029,,,1596,0.05780537054,1846,0.07041514665,,,,,
1595.75,0.05379064381,1845.75,0.06767579913,1583,0.05239330232,,,1595.75,0.05769097432,1845.75,0.07040266693,,,,,
1595.5,0.05370307714,1845.5,0.06766148657,1582,0.05223615095,,,1595.5,0.05757504329,1845.5,0.070120655,,,,,
1595.25,0.05358044431,1845.25,0.06744543463,1581,0.05205865577,,,1595.25,0.05743896216,1845.25,0.06979110092,,,,,
1595,0.05347511917,1845,0.06703277677,1580,0.05201806128,,,1595,0.05734046549,1845,0.06930821389,,,,,
1594.75,0.05339926481,1844.75,0.06697133929,1579,0.05195620656,,,1594.75,0.05728339776,1844.75,0.06930875778,,,,,
1594.5,0.0533724241,1844.5,0.06694829464,1578,0.05181977153,,,1594.5,0.05721127614,1844.5,0.0693551898,,,,,
1594.25,0.05325974524,1844.25,0.06706261635,1577,0.05187061429,,,1594.25,0.05705458671,1844.25,0.06946963072,,,,,
1594,0.05317761004,1844,0.06701646,1576,0.05172231048,,,1594,0.05698560178,1844,0.06930629909,,,,,
1593.75,0.05314144865,1843.75,0.06691761315,1575,0.05170848966,,,1593.75,0.05697485805,1843.75,0.06915201247,,,,,
1593.5,0.05315151438,1843.5,0.06676673889,1574,0.05170580372,,,1593.5,0.0569717586,1843.5,0.06892954558,,,,,
1593.25,0.05311997607,1843.25,0.06654868275,1573,0.05167486891,,,1593.25,0.05691016838,1843.25,0.06878703833,,,,,
1593,0.053071592,1843,0.06644710898,1572,0.05174202099,,,1593,0.05684808269,1843,0.06883662939,,,,,
1592.75,0.05296311527,1842.75,0.06631964445,1571,0.05173493549,,,1592.75,0.05675104633,1842.75,0.06883189827,,,,,
1592.5,0.05287732556,1842.5,0.0663651228,1570,0.05182925239,,,1592.5,0.05664574727,1842.5,0.06904423982,,,,,
1592.25,0.05280347541,1842.25,0.06650991738,1569,0.05189564079,,,1592.25,0.05657732859,1842.25,0.06932891905,,,,,
1592,0.05266572535,1842,0.06683862209,1568,0.05183875933,,,1592,0.05645043403,1842,0.06980402023,,,,,
1591.75,0.05258519202,1841.75,0.06668973714,1567,0.05183079839,,,1591.75,0.05638584867,1841.75,0.06962880492,,,,,
1591.5,0.05255641416,1841.5,0.06661325693,1566,0.05194818228,,,1591.5,0.0563304387,1841.5,0.06956526637,,,,,
1591.25,0.05249830708,1841.25,0.06653357297,1565,0.05190451071,,,1591.25,0.05621077493,1841.25,0.06956845522,,,,,
1591,0.05239823833,1841,0.06661278009,1564,0.05191769451,,,1591,0.05612133443,1841,0.06960266829,,,,,
1590.75,0.05241841823,1840.75,0.06683584303,1563,0.05186781287,,,1590.75,0.05615467951,1840.75,0.06972699612,,,,,
1590.5,0.05243769661,1840.5,0.06695170701,1562,0.05183100328,,,1590.5,0.05620205402,1840.5,0.06960203499,,,,,
1590.25,0.05243019015,1840.25,0.06675611436,1561,0.05176077411,,,1590.25,0.0561873503,1840.25,0.0691896826,,,,,
1590,0.05245861039,1840,0.06635592878,1560,0.05163133889,,,1590,0.05617056042,1840,0.06887172163,,,,,
1589.75,0.05238886178,1839.75,0.06648819149,1559,0.05165104941,,,1589.75,0.05608707666,1839.75,0.06880748272,,,,,
1589.5,0.05227386951,1839.5,0.06644107401,1558,0.0514633283,,,1589.5,0.05601121113,1839.5,0.06860776991,,,,,
1589.25,0.05217828974,1839.25,0.06608729064,1557,0.05129788816,,,1589.25,0.05594177172,1839.25,0.06784148514,,,,,
1589,0.05212776363,1839,0.06543809175,1556,0.05121967942,,,1589,0.05583142862,1839,0.06710732728,,,,,
1588.75,0.05208988115,1838.75,0.06520260125,1555,0.05091154575,,,1588.75,0.05578824505,1838.75,0.0667418614,,,,,
1588.5,0.05199524388,1838.5,0.06509078294,1554,0.0507596992,,,1588.5,0.05576284602,1838.5,0.06671702117,,,,,
1588.25,0.05196545646,1838.25,0.06522194296,1553,0.05063053593,,,1588.25,0.05571078137,1838.25,0.06682953238,,,,,
1588,0.05196209997,1838,0.06512897462,1552,0.05042854697,,,1588,0.05567782372,1838,0.06689837575,,,,,
1587.75,0.05194071308,1837.75,0.06514755636,1551,0.05016292632,,,1587.75,0.05564098433,1837.75,0.06698226929,,,,,
1587.5,0.0519390516,1837.5,0.06507761031,1550,0.04998316988,,,1587.5,0.05561338365,1837.5,0.06702558696,,,,,
1587.25,0.05191579834,1837.25,0.06523340195,1549,0.04986567423,,,1587.25,0.05561270565,1837.25,0.06726545841,,,,,
1587,0.05189208314,1837,0.06542892009,1548,0.04960080609,,,1587,0.05561447144,1837,0.06748900563,,,,,
1586.75,0.05187075958,1836.75,0.0652956441,1547,0.04945397377,,,1586.75,0.05556381121,1836.75,0.0673551634,,,,,
1586.5,0.05180305988,1836.5,0.06521502137,1546,0.04931202903,,,1586.5,0.05550553277,1836.5,0.06738321483,,,,,
1586.25,0.05177045614,1836.25,0.06516124308,1545,0.04912053794,,,1586.25,0.05547256023,1836.25,0.06759500504,,,,,
1586,0.05173143744,1836,0.06541738659,1544,0.04888297617,,,1586,0.05536668748,1836,0.0679352507,,,,,
1585.75,0.05167973787,1835.75,0.06545230001,1543,0.04876939952,,,1585.75,0.05531717092,1835.75,0.06807547808,,,,,
1585.5,0.05162466317,1835.5,0.06556713581,1542,0.04859001562,,,1585.5,0.05530235171,1835.5,0.06813958287,,,,,
1585.25,0.05158498883,1835.25,0.06564824283,1541,0.04832250997,,,1585.25,0.05525734276,1835.25,0.06813028455,,,,,
1585,0.05151345953,1835,0.06560506672,1540,0.04825689644,,,1585,0.05520545691,1835,0.06797832251,,,,,
1584.75,0.05149118975,1834.75,0.0656349659,1539,0.04811196029,,,1584.75,0.0551429987,1834.75,0.06795007735,,,,,
1584.5,0.05145307258,1834.5,0.06562662125,1538,0.04782642424,,,1584.5,0.05515310913,1834.5,0.06775400043,,,,,
1584.25,0.05141113698,1834.25,0.06555952132,1537,0.04772049189,,,1584.25,0.05507910624,1834.25,0.06768362969,,,,,
1584,0.05139222741,1834,0.06537911296,1536,0.04764220119,,,1584,0.05504214019,1834,0.06747933477,,,,,
1583.75,0.05139278248,1833.75,0.0653661117,1535,0.04745126888,,,1583.75,0.05505671725,1833.75,0.06749520451,,,,,
1583.5,0.05133229494,1833.5,0.06536340714,1534,0.04720203951,,,1583.5,0.05500791222,1833.5,0.06767812371,,,,,
1583.25,0.05133646354,1833.25,0.06548658013,1533,0.04720925167,,,1583.25,0.05500535294,1833.25,0.06783074141,,,,,
1583,0.05136134475,1833,0.06570377201,1532,0.04702586681,,,1583,0.05500511825,1833,0.06786660105,,,,,
1582.75,0.05129421875,1832.75,0.06555554271,1531,0.04674865678,,,1582.75,0.05498990044,1832.75,0.06749638915,,,,,
1582.5,0.05125206709,1832.5,0.06534144282,1530,0.04673300311,,,1582.5,0.05493566766,1832.5,0.06725336611,,,,,
1582.25,0.05124283582,1832.25,0.06508004665,1529,0.04656736553,,,1582.25,0.05491463467,1832.25,0.06714437157,,,,,
1582,0.05123019218,1832,0.06499335915,1528,0.04627449438,,,1582,0.05490185693,1832,0.06719044596,,,,,
1581.75,0.0511495769,1831.75,0.06501422822,1527,0.04632172361,,,1581.75,0.05482079089,1831.75,0.06741707772,,,,,
1581.5,0.05107747763,1831.5,0.06521454453,1526,0.04620386288,,,1581.5,0.05476472899,1831.5,0.0677318275,,,,,
1581.25,0.05105540901,1831.25,0.0655304417,1525,0.04593937472,,,1581.25,0.05473633483,1831.25,0.06810863316,,,,,
1581,0.05105258524,1831,0.066041179,1524,0.04596127197,,,1581,0.05471202359,1831,0.06882303953,,,,,
1580.75,0.05099992082,1830.75,0.06629760563,1523,0.04602789506,,,1580.75,0.05463184416,1830.75,0.06900579482,,,,,
1580.5,0.0509692356,1830.5,0.06642964482,1522,0.04574200138,,,1580.5,0.05465876684,1830.5,0.06914451718,,,,,
1580.25,0.05097462237,1830.25,0.06649051607,1521,0.04573909566,,,1580.25,0.05466992036,1830.25,0.06900075823,,,,,
1580,0.05098221824,1830,0.06633143872,1520,0.04574283212,,,1580,0.05464972183,1830,0.06872089952,,,,,
1579.75,0.05095066503,1829.75,0.06618284434,1519,0.04571982473,,,1579.75,0.05462908372,1829.75,0.06858139485,,,,,
1579.5,0.05089332536,1829.5,0.06610386819,1518,0.04555765167,,,1579.5,0.05460134521,1829.5,0.06855290383,,,,,
1579.25,0.0508915782,1829.25,0.06604593992,1517,0.04557061568,,,1579.25,0.0546098277,1829.25,0.06839879602,,,,,
1579,0.05086666718,1829,0.0659064576,1516,0.04543307051,,,1579,0.0545810312,1829,0.06821426749,,,,,
1578.75,0.05082743987,1828.75,0.06592612714,1515,0.04525198415,,,1578.75,0.05453104898,1828.75,0.06828638911,,,,,
1578.5,0.05079280958,1828.5,0.06605630368,1514,0.04519502074,,,1578.5,0.05453876778,1828.5,0.06850685924,,,,,
1578.25,0.05075318366,1828.25,0.06621616334,1513,0.04513208568,,,1578.25,0.05444248021,1828.25,0.0687726289,,,,,
1578,0.05073165148,1828,0.06647480279,1512,0.04477265105,,,1578,0.054399468,1828,0.06885179132,,,,,
1577.75,0.05072056875,1827.75,0.06639018655,1511,0.04468536377,,,1577.75,0.0544503741,1827.75,0.06875865161,,,,,
1577.5,0.05071364343,1827.5,0.06623615324,1510,0.04464362189,,,1577.5,0.05450536683,1827.5,0.06858561188,,,,,
1577.25,0.05072865635,1827.25,0.06617736071,1509,0.04436984658,,,1577.25,0.05451505259,1827.25,0.06861399114,,,,,
1577,0.05069889501,1827,0.06622101367,1508,0.04421333224,,,1577,0.0545694381,1827,0.06873080879,,,,,
1576.75,0.05062305927,1826.75,0.06625430286,1507,0.04427206144,,,1576.75,0.054538358,1826.75,0.06880635768,,,,,
1576.5,0.05060831457,1826.5,0.06637194008,1506,0.0441121459,,,1576.5,0.05443670228,1826.5,0.06899362803,,,,,
1576.25,0.05058147013,1826.25,0.06650973856,1505,0.0438821502,,,1576.25,0.05438987166,1826.25,0.06909959763,,,,,
1576,0.05050954968,1826,0.0666692704,1504,0.04390308261,,,1576,0.05438180268,1826,0.06926579773,,,,,
1575.75,0.05050184578,1825.75,0.06670754403,1503,0.04378940165,,,1575.75,0.05439573899,1825.75,0.06925413758,,,,,
1575.5,0.0504758805,1825.5,0.06674847752,1502,0.04348880798,,,1575.5,0.05439861491,1825.5,0.06924177706,,,,,
1575.25,0.05045529455,1825.25,0.06664491445,1501,0.043382328,,,1575.25,0.05438192189,1825.25,0.06911346316,,,,,
1575,0.05043162778,1825,0.06649700552,1500,0.04328167811,,,1575,0.05436719209,1825,0.06894162297,,,,,
1574.75,0.05039249733,1824.75,0.06658250839,1499,0.04297700897,,,1574.75,0.05438124761,1824.75,0.06908299029,,,,,
1574.5,0.05038688704,1824.5,0.06668723375,1498,0.04275489226,,,1574.5,0.05436396599,1824.5,0.06909707934,,,,,
1574.25,0.0503828451,1824.25,0.06666573882,1497,0.04259490594,,,1574.25,0.05436622724,1824.25,0.06896810979,,,,,
1574,0.05032732338,1824,0.06641817838,1496,0.04238854349,,,1574,0.05436543375,1824,0.06851765513,,,,,
1573.75,0.05027977377,1823.75,0.06628370285,1495,0.04228957742,,,1573.75,0.05433087423,1823.75,0.0683657676,,,,,
1573.5,0.05025637895,1823.5,0.06619324535,1494,0.0423479341,,,1573.5,0.05435862765,1823.5,0.06835889071,,,,,
1573.25,0.05025030673,1823.25,0.06613361835,1493,0.04220350087,,,1573.25,0.05435047299,1823.25,0.06832440943,,,,,
1573,0.05019820109,1823,0.06620678306,1492,0.04201514646,,,1573,0.05429350212,1823,0.06837258488,,,,,
1572.75,0.05015728995,1822.75,0.06605923176,1491,0.04198563099,,,1572.75,0.05429379642,1822.75,0.06842379272,,,,,
1572.5,0.0501768738,1822.5,0.06617295742,1490,0.04218396172,,,1572.5,0.05434821174,1822.5,0.06860461831,,,,,
1572.25,0.05017971992,1822.25,0.06632615626,1489,0.04201394692,,,1572.25,0.05439576879,1822.25,0.06872947514,,,,,
1572,0.05016548187,1822,0.06642735004,1488,0.04190762714,,,1572,0.05436141416,1822,0.06872122735,,,,,
1571.75,0.05013518035,1821.75,0.0664087683,1487,0.04183088988,,,1571.75,0.05434683338,1821.75,0.0686493665,,,,,
1571.5,0.050084427,1821.5,0.06621986628,1486,0.04176123068,,,1571.5,0.05436874926,1821.5,0.06843236834,,,,,
1571.25,0.05003733933,1821.25,0.06614118814,1485,0.04170697555,,,1571.25,0.05437939987,1821.25,0.06836431473,,,,,
1571,0.05000628904,1821,0.06611903012,1484,0.04177907482,,,1571,0.05434627458,1821,0.06845970452,,,,,
1570.75,0.0500302799,1820.75,0.06613840908,1483,0.04170429707,,,1570.75,0.05436889455,1820.75,0.06864748895,,,,,
1570.5,0.04998270422,1820.5,0.06632070243,1482,0.04154603556,,,1570.5,0.05440011248,1820.5,0.06894143671,,,,,
